FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-12
M,Monthly,VNM,Viet Nam,WB_BPS_ACCESS,Share of establishments that received or expect to receive public assistance in the near future (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_MI,Size: Micro (0-4),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,19.57,,,,31.41,,,40.28,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_ACCESS,Share of establishments that received or expect to receive public assistance in the near future (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_S,Size: Small (5-19),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,17.68,,,,26.81,,,39.37,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_ACCESS,Share of establishments that received or expect to receive public assistance in the near future (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_AGR,Sector: Agriculture,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,10.28,,,,33.84,,,65.99,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_ACCESS,Share of establishments that received or expect to receive public assistance in the near future (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_MGF,Sector: Manufacturing,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,20.37,,,,34.48,,,46.04,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_ACCESS,Share of establishments that received or expect to receive public assistance in the near future (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_OS,Sector: Other Services,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,20.25,,,,32.95,,,49.29,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_ACCESS,Share of establishments that received or expect to receive public assistance in the near future (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_RET,Sector: Retail,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,18.18,,,,24.79,,,34.84,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_ACCESS,Share of establishments that received or expect to receive public assistance in the near future (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,19.35,,,,29.51,,,42.15,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_ARREARS,Share of establishments in arrears or expect to fall in next 6 months (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_L,Size: Large (100+),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,56.89,,,,42.36,,,40.88,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_ARREARS,Share of establishments in arrears or expect to fall in next 6 months (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_M,Size: Medium (20-99),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,50.6,,,,53.0,,,50.52,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_ARREARS,Share of establishments in arrears or expect to fall in next 6 months (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_MI,Size: Micro (0-4),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,48.24,,,,21.88,,,49.34,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_ARREARS,Share of establishments in arrears or expect to fall in next 6 months (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_S,Size: Small (5-19),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,45.72,,,,44.43,,,48.12,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_ARREARS,Share of establishments in arrears or expect to fall in next 6 months (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_AGR,Sector: Agriculture,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,75.36,,,,64.94,,,69.71,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_ARREARS,Share of establishments in arrears or expect to fall in next 6 months (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_MGF,Sector: Manufacturing,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,48.88,,,,35.78,,,38.56,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_ARREARS,Share of establishments in arrears or expect to fall in next 6 months (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_OS,Sector: Other Services,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,60.62,,,,58.24,,,60.18,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_ARREARS,Share of establishments in arrears or expect to fall in next 6 months (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_RET,Sector: Retail,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,35.93,,,,35.87,,,42.69,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_ARREARS,Share of establishments in arrears or expect to fall in next 6 months (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,47.42,,,,43.23,,,48.25,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_CHANGE_SALES,Average percentage change in monthly sales compared to 1 year before the interview (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_L,Size: Large (100+),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,-40.0,,,,-23.56,,,-4.75,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_CHANGE_SALES,Average percentage change in monthly sales compared to 1 year before the interview (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_M,Size: Medium (20-99),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,-37.0,,,,-33.05,,,-18.13,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_CHANGE_SALES,Average percentage change in monthly sales compared to 1 year before the interview (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_MI,Size: Micro (0-4),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,-28.64,,,-38.38,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_CHANGE_SALES,Average percentage change in monthly sales compared to 1 year before the interview (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_S,Size: Small (5-19),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,-35.12,,,,-28.91,,,-14.81,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_CHANGE_SALES,Average percentage change in monthly sales compared to 1 year before the interview (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_AGR,Sector: Agriculture,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,-41.45,,,,-10.98,,,-16.06,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_CHANGE_SALES,Average percentage change in monthly sales compared to 1 year before the interview (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_MGF,Sector: Manufacturing,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,-35.88,,,,-30.68,,,-12.33,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_CHANGE_SALES,Average percentage change in monthly sales compared to 1 year before the interview (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_OS,Sector: Other Services,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,-40.71,,,,-35.6,,,-26.04,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_CHANGE_SALES,Average percentage change in monthly sales compared to 1 year before the interview (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_RET,Sector: Retail,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,-35.25,,,,-24.56,,,-13.53,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_CHANGE_SALES,Average percentage change in monthly sales compared to 1 year before the interview (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,-37.2,,,,-29.27,,,-17.45,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_COV7B,Average percentage of sales that represent cancelled orders (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_L,Size: Large (100+),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,0.48,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_COV7B,Average percentage of sales that represent cancelled orders (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_M,Size: Medium (20-99),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,1.33,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_COV7B,Average percentage of sales that represent cancelled orders (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_MI,Size: Micro (0-4),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,2.8,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_COV7B,Average percentage of sales that represent cancelled orders (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_S,Size: Small (5-19),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,2.27,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_COV7B,Average percentage of sales that represent cancelled orders (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_AGR,Sector: Agriculture,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,2.87,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_COV7B,Average percentage of sales that represent cancelled orders (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_MGF,Sector: Manufacturing,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,0.91,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_COV7B,Average percentage of sales that represent cancelled orders (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_OS,Sector: Other Services,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,2.62,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_COV7B,Average percentage of sales that represent cancelled orders (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_RET,Sector: Retail,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,2.34,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_COV7B,Average percentage of sales that represent cancelled orders (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,2.08,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_DCOMPETITION1,Share of firms that report increase in competition (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_L,Size: Large (100+),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,26.69,,,,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_DCOMPETITION1,Share of firms that report increase in competition (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_M,Size: Medium (20-99),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,29.84,,,,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_DCOMPETITION1,Share of firms that report increase in competition (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_MI,Size: Micro (0-4),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,15.0,,,,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_DCOMPETITION1,Share of firms that report increase in competition (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_S,Size: Small (5-19),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,21.44,,,,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_DCOMPETITION1,Share of firms that report increase in competition (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_AGR,Sector: Agriculture,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,29.14,,,,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_DCOMPETITION1,Share of firms that report increase in competition (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_MGF,Sector: Manufacturing,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,21.02,,,,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_DCOMPETITION1,Share of firms that report increase in competition (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_OS,Sector: Other Services,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,25.42,,,,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_DCOMPETITION1,Share of firms that report increase in competition (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_RET,Sector: Retail,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,22.94,,,,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_DCOMPETITION1,Share of firms that report increase in competition (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,22.4,,,,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_DCOMPETITION2,Share of firms that report decrease in competition (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_L,Size: Large (100+),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,8.19,,,,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_DCOMPETITION2,Share of firms that report decrease in competition (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_M,Size: Medium (20-99),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,22.18,,,,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_DCOMPETITION2,Share of firms that report decrease in competition (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_MI,Size: Micro (0-4),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,20.7,,,,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_DCOMPETITION2,Share of firms that report decrease in competition (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_S,Size: Small (5-19),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,15.47,,,,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_DCOMPETITION2,Share of firms that report decrease in competition (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_AGR,Sector: Agriculture,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,2.4,,,,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_DCOMPETITION2,Share of firms that report decrease in competition (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_MGF,Sector: Manufacturing,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,19.75,,,,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_DCOMPETITION2,Share of firms that report decrease in competition (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_OS,Sector: Other Services,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,26.44,,,,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_DCOMPETITION2,Share of firms that report decrease in competition (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_RET,Sector: Retail,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,8.84,,,,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_DCOMPETITION2,Share of firms that report decrease in competition (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,16.75,,,,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_DROPSALES,Percentage of establishments with decreased monthly sales year before the interview (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_L,Size: Large (100+),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,87.03,,,,63.2,,,38.46,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_DROPSALES,Percentage of establishments with decreased monthly sales year before the interview (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_M,Size: Medium (20-99),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,89.94,,,,72.88,,,58.35,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_DROPSALES,Percentage of establishments with decreased monthly sales year before the interview (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_MI,Size: Micro (0-4),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,68.82,,,66.0,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_DROPSALES,Percentage of establishments with decreased monthly sales year before the interview (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_S,Size: Small (5-19),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,79.06,,,,62.05,,,52.17,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_DROPSALES,Percentage of establishments with decreased monthly sales year before the interview (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_AGR,Sector: Agriculture,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,88.36,,,,43.93,,,70.22,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_DROPSALES,Percentage of establishments with decreased monthly sales year before the interview (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_MGF,Sector: Manufacturing,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,85.3,,,,68.7,,,48.91,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_DROPSALES,Percentage of establishments with decreased monthly sales year before the interview (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_OS,Sector: Other Services,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,83.04,,,,73.25,,,64.82,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_DROPSALES,Percentage of establishments with decreased monthly sales year before the interview (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_RET,Sector: Retail,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,78.43,,,,57.49,,,47.41,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_DROPSALES,Percentage of establishments with decreased monthly sales year before the interview (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,81.78,,,,64.68,,,53.99,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_EXPECTATIONS_SALES,Weighted average of sales expectation in 6 months relative to 2019 (Business Pulse Surveys),NUMBER,Number,WB_BPS_SIZE_L,Size: Large (100+),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,-33.72,,,,-30.59,,,-21.79,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_EXPECTATIONS_SALES,Weighted average of sales expectation in 6 months relative to 2019 (Business Pulse Surveys),NUMBER,Number,WB_BPS_SIZE_M,Size: Medium (20-99),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,-29.26,,,,-31.13,,,-24.63,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_EXPECTATIONS_SALES,Weighted average of sales expectation in 6 months relative to 2019 (Business Pulse Surveys),NUMBER,Number,WB_BPS_SIZE_S,Size: Small (5-19),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,-26.93,,,,-33.37,,,-20.44,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_EXPECTATIONS_SALES,Weighted average of sales expectation in 6 months relative to 2019 (Business Pulse Surveys),NUMBER,Number,_Z,Not Applicable,WB_BPS_SECTOR_AGR,Sector: Agriculture,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,-15.41,,,,-22.37,,,-16.19,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_EXPECTATIONS_SALES,Weighted average of sales expectation in 6 months relative to 2019 (Business Pulse Surveys),NUMBER,Number,_Z,Not Applicable,WB_BPS_SECTOR_MGF,Sector: Manufacturing,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,-30.16,,,,-34.09,,,-21.96,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_EXPECTATIONS_SALES,Weighted average of sales expectation in 6 months relative to 2019 (Business Pulse Surveys),NUMBER,Number,_Z,Not Applicable,WB_BPS_SECTOR_OS,Sector: Other Services,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,-31.52,,,,-35.34,,,-21.54,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_EXPECTATIONS_SALES,Weighted average of sales expectation in 6 months relative to 2019 (Business Pulse Surveys),NUMBER,Number,_Z,Not Applicable,WB_BPS_SECTOR_RET,Sector: Retail,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,-24.29,,,,-29.15,,,-21.98,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_EXPECTATIONS_SALES,Weighted average of sales expectation in 6 months relative to 2019 (Business Pulse Surveys),NUMBER,Number,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,-28.01,,,,-32.83,,,-21.3,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_ONLINE_SALES,Share of monthly sales using digital platforms during the last 30 days (no micro firms included) (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_L,Size: Large (100+),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,4.84,,,,68.59,,,6.51,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_ONLINE_SALES,Share of monthly sales using digital platforms during the last 30 days (no micro firms included) (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_M,Size: Medium (20-99),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,2.99,,,,5.81,,,6.55,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_ONLINE_SALES,Share of monthly sales using digital platforms during the last 30 days (no micro firms included) (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_S,Size: Small (5-19),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,2.97,,,,4.11,,,9.27,,,,,,,,
M,Monthly,VNM,Viet Nam,WB_BPS_ONLINE_SALES,Share of monthly sales using digital platforms during the last 30 days (no micro firms included) (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_AGR,Sector: Agriculture,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,6.32,,,,1.22,,,94.9,,,,,,,,
